;A11;A9_1_slice;A9_2_slice;A9_3_slice;A9_4_slice;A9_5_slice;A9_6_slice;A9_7_slice;A9_8_slice;A9_9_slice;A9_10_slice;A9_11_slice;A9_12_slice;A9_13_slice;A9_14_slice;A9_15_slice;A9_16_slice;A10_1_slice;A10_2_slice;A10_3_slice;A10_4_slice;A10_5_slice;A10_6_slice;A10_7_slice;A10_8_slice;A11_1_slice;A11_2_slice;A11_3_slice;A11_4_slice;A11_5_slice;A11_6_slice;A11_7_slice;A11_8_slice;A11_9_slice;A11_10_slice;A11_11_slice;A11_12_slice;A11_13_slice;cluster
2204;1;3;4;4;4;2;2;4;4;2;3;3;4;4;4;3;3;2;2;2;2;2;1;3;3;3;3;3;4;3;3;3;3;3;3;3;2;3;2
2205;0;2;2;3;3;3;3;1;2;2;2;2;3;3;3;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2206;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2207;1;3;2;3;3;3;3;4;3;1;2;3;3;3;1;2;3;2;2;2;2;2;2;3;4;2;2;2;2;2;2;2;2;3;2;2;2;2;0
2208;1;3;3;3;3;3;2;3;3;4;2;2;3;3;3;3;3;2;2;2;3;2;1;3;3;3;3;3;3;3;2;2;3;3;3;3;3;3;3
2209;1;2;2;2;1;1;2;1;2;1;2;1;2;1;2;2;1;1;3;3;1;1;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1
2210;1;4;3;3;3;2;2;1;2;3;2;2;4;3;2;3;2;1;2;3;2;2;3;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;0
2211;1;2;2;2;2;3;1;1;2;3;2;2;2;2;2;2;3;2;2;2;2;1;3;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;0
2212;1;1;3;3;3;3;1;1;1;1;2;1;2;3;1;1;2;1;3;2;2;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2213;1;2;4;2;2;3;2;4;3;3;2;2;2;3;3;2;4;3;2;3;3;2;2;2;3;2;1;2;1;2;1;3;3;3;3;3;2;3;3
2214;0;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2215;1;3;3;3;3;3;2;3;3;3;3;2;3;3;3;3;2;2;2;2;2;2;2;3;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3
2216;0;1;2;2;3;4;3;4;3;3;2;3;2;2;2;1;4;2;1;3;2;2;3;1;3;2;2;3;2;3;2;3;3;4;2;3;3;3;3
2217;1;2;2;3;2;3;1;1;1;1;2;1;2;2;1;1;3;1;2;2;2;1;4;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1
2218;1;2;2;2;2;3;2;1;1;2;2;2;1;2;2;2;3;2;2;3;2;1;3;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1
2219;0;2;2;2;2;3;3;3;2;2;2;1;3;3;2;2;2;2;3;3;2;2;3;3;3;2;3;2;2;2;2;2;2;3;2;2;2;2;0
2220;1;2;2;2;2;2;2;1;2;1;1;1;3;2;1;2;1;1;1;2;2;1;4;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1
2221;1;1;2;2;1;2;3;1;2;2;2;2;3;3;2;2;2;1;1;2;1;1;3;1;1;3;2;1;3;2;2;2;3;2;2;3;2;2;0
2222;1;4;4;3;4;2;2;2;3;4;2;1;4;4;3;3;4;2;2;2;2;3;2;3;2;3;3;2;2;3;2;2;3;2;2;3;2;2;3
2223;1;2;3;3;2;2;2;3;2;2;3;1;3;2;1;3;3;1;2;2;1;1;3;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;0
2224;1;2;4;3;3;3;2;3;3;2;3;3;3;2;2;2;2;1;1;2;1;1;2;1;2;1;1;2;2;1;1;1;3;1;2;3;1;2;0
2225;1;2;2;1;1;2;2;1;1;2;1;1;2;4;1;2;2;2;1;2;2;1;1;2;1;2;2;1;1;2;2;1;2;2;2;2;1;2;1
2226;1;2;3;3;3;3;2;2;3;2;3;2;2;4;2;2;4;1;1;3;1;2;1;2;3;1;2;2;3;2;1;2;3;3;3;3;2;3;3
2227;1;2;3;2;2;4;3;2;3;2;2;2;3;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2228;1;2;2;2;2;4;2;2;1;3;2;3;2;3;1;2;3;3;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;3;0
2229;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2230;1;1;1;2;1;3;3;3;1;1;1;2;2;1;1;1;2;1;2;3;2;1;3;2;4;2;1;2;2;1;2;1;2;1;1;2;1;4;1
2231;1;3;3;3;3;2;2;2;3;3;2;2;3;4;3;2;3;2;2;3;3;2;3;3;3;2;3;2;3;2;2;2;4;3;2;3;2;3;3
2232;1;1;2;1;1;1;2;2;1;1;2;1;2;1;2;2;2;2;2;2;2;1;2;1;2;1;1;1;2;1;1;1;2;2;2;2;2;1;1
2233;1;1;1;1;2;1;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1
2234;1;4;3;3;3;2;2;2;3;3;2;2;3;4;2;2;2;2;2;2;2;2;2;3;2;2;2;1;2;2;2;2;2;2;3;3;2;2;3
2235;0;1;2;2;2;3;3;3;3;2;1;1;3;2;1;1;3;2;1;2;2;1;3;1;2;1;1;1;1;1;1;2;2;2;1;1;2;2;1
2236;0;1;2;3;3;3;3;2;2;2;3;2;3;3;2;2;2;2;2;2;3;1;3;2;1;3;3;1;1;2;3;2;3;2;1;2;1;2;0
2237;1;3;2;2;2;2;2;3;3;1;2;1;3;3;3;3;1;1;2;3;2;1;3;2;4;1;2;1;1;1;1;1;2;2;2;3;1;2;0
2238;1;2;2;2;3;2;2;2;2;1;2;2;2;3;2;2;1;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2239;0;3;2;4;4;1;1;4;2;1;2;2;4;4;1;4;2;1;1;3;1;1;3;1;2;1;1;1;1;2;1;1;1;1;2;2;1;1;1
2240;1;3;4;4;3;2;3;3;3;2;2;3;3;4;3;3;3;2;2;3;3;2;3;3;3;2;3;2;2;2;1;3;2;2;3;3;2;2;3
2241;1;2;3;3;3;2;2;3;3;3;3;3;3;2;3;2;3;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;2;3;3
2242;1;2;2;3;2;3;3;2;3;3;3;2;3;3;2;2;3;2;2;3;2;2;3;3;2;2;2;2;3;2;3;2;3;2;3;3;2;2;3
2243;0;2;2;3;3;3;3;3;3;3;2;2;3;3;2;2;2;2;2;3;2;2;3;2;3;2;2;2;3;2;2;2;2;2;2;3;2;2;0
2244;1;2;2;1;2;3;2;4;2;2;2;2;2;1;1;1;2;1;1;3;2;1;3;2;3;2;2;2;2;2;2;2;2;2;2;3;2;3;0
2245;1;3;3;3;4;3;2;4;3;1;3;3;4;4;3;3;4;2;2;2;2;3;2;3;2;2;3;2;3;3;2;2;3;3;2;3;2;3;3
2246;1;3;3;3;3;2;2;3;3;3;3;3;3;2;3;3;3;3;2;3;2;2;2;3;3;3;3;3;2;2;2;2;3;3;3;3;3;3;3
2247;1;2;1;2;2;3;3;1;1;1;2;2;2;2;2;1;3;1;2;2;1;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2248;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2249;1;3;3;3;2;3;2;3;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2250;1;3;3;4;4;1;3;3;3;1;3;3;3;4;3;3;3;2;2;2;2;2;3;3;2;3;2;2;2;2;2;3;3;3;3;3;3;2;3
2251;1;3;4;4;3;3;2;3;3;2;3;3;3;3;2;3;4;2;2;3;2;3;2;2;3;2;2;2;2;3;2;2;3;2;3;2;2;3;3
2252;1;2;3;2;2;3;2;2;3;3;3;2;3;2;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2253;1;3;4;3;3;2;2;2;3;3;2;3;3;4;3;3;3;2;2;2;3;3;2;3;2;3;2;3;3;3;2;2;3;3;3;2;2;2;3
2254;1;2;3;3;2;3;2;2;2;2;3;1;3;3;1;2;3;2;2;2;2;2;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2255;0;3;3;3;3;3;3;3;3;2;2;3;3;3;2;2;4;3;2;3;3;3;3;3;2;3;3;3;3;2;2;3;3;3;2;3;3;3;3
2256;1;1;2;1;2;4;2;1;2;2;1;1;2;1;2;2;2;2;2;3;2;2;3;1;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1
2257;1;2;2;2;2;2;2;1;2;1;3;2;3;2;2;2;2;1;2;3;2;1;3;2;2;2;2;1;1;1;1;1;3;2;1;2;1;1;1
2258;1;1;1;3;2;3;1;4;1;1;3;1;2;3;1;1;3;1;1;3;1;1;3;1;3;1;1;1;1;1;1;1;1;1;1;2;1;2;1
2259;1;3;3;4;4;4;2;3;3;3;2;2;3;4;2;2;2;2;2;3;2;2;3;2;3;2;2;2;2;2;2;2;2;3;2;3;2;2;3
2260;1;2;4;4;4;4;3;4;4;3;4;4;4;4;3;4;4;1;1;3;1;2;2;3;4;2;3;2;1;2;1;3;2;3;4;3;4;4;3
2261;1;3;3;3;3;2;3;1;3;1;3;3;4;4;3;3;2;1;2;2;3;2;2;3;2;3;3;2;3;3;3;2;3;2;2;2;1;1;3
2262;1;2;4;4;4;3;2;4;3;3;3;2;4;3;2;2;2;2;2;3;4;2;4;2;4;2;2;2;3;2;2;2;2;2;2;4;4;4;3
2263;1;2;3;2;2;3;3;4;3;2;3;2;3;4;2;2;2;2;2;3;2;2;3;2;3;2;2;2;2;2;2;2;2;3;2;3;2;3;0
2264;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;0
2265;1;4;4;4;4;4;2;2;4;2;3;3;4;4;3;3;4;2;2;2;3;2;3;2;2;2;2;2;2;2;2;3;3;2;3;4;1;2;3
2266;1;2;3;2;3;2;3;4;3;2;2;2;3;4;2;3;3;2;2;3;2;2;3;2;4;2;2;2;2;2;2;2;2;2;2;2;2;4;3
2267;1;2;2;1;2;3;2;4;2;2;3;2;2;2;1;1;2;1;1;3;2;1;4;4;4;1;1;1;1;1;1;1;1;1;1;4;1;1;1
2268;0;2;2;1;2;3;2;2;2;2;2;1;3;2;1;2;2;1;1;2;2;2;1;2;2;1;2;2;2;1;2;1;2;2;2;1;1;1;1
2269;1;2;2;2;1;4;3;2;3;2;2;1;3;3;1;2;3;1;1;3;2;1;4;2;2;1;2;1;1;1;1;3;2;3;2;3;2;2;0
2270;1;1;3;2;1;4;2;1;2;2;2;1;2;2;1;1;3;1;1;3;1;1;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2271;1;2;2;2;2;3;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;0
2272;1;2;3;2;3;3;2;3;2;2;2;2;2;3;3;2;3;2;2;3;2;2;3;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;0
2273;0;2;4;4;4;2;2;4;4;4;4;4;4;4;4;3;4;2;2;3;2;2;3;3;2;2;3;3;1;2;2;2;4;3;2;4;4;2;3
2274;1;3;3;3;3;3;2;3;2;3;3;2;3;3;2;2;3;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3
2275;0;3;4;3;3;2;3;3;3;2;3;2;4;4;3;3;3;2;2;2;3;2;2;2;4;2;2;2;2;2;2;2;3;3;2;3;2;3;3
2276;1;2;2;2;2;4;3;1;2;1;2;1;2;2;2;2;2;1;1;2;2;2;3;1;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1
2277;1;1;1;1;1;3;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;3;2;1;2;1;2;1;1;2;1;1;1;1;1;2;1;1
2278;1;1;2;2;2;3;3;1;2;1;1;2;2;2;2;1;2;1;1;3;2;1;3;1;1;2;1;2;3;2;3;1;1;2;1;1;1;1;1
2279;1;2;2;2;2;3;2;2;2;1;2;2;3;3;2;1;3;2;2;2;2;2;3;2;2;2;2;1;3;1;2;2;1;2;1;2;2;2;0
2280;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2281;0;1;3;3;3;1;1;2;2;1;1;2;3;3;1;2;1;1;2;2;2;2;3;1;3;2;2;2;1;2;1;2;2;2;2;2;2;2;0
2282;1;1;3;2;2;3;2;2;2;2;2;2;2;4;1;1;3;1;2;2;2;2;3;2;1;2;1;2;1;1;1;2;1;2;2;2;2;2;1
2283;1;2;2;3;2;2;1;1;2;1;3;2;1;3;2;2;2;2;2;3;2;2;3;3;2;2;2;1;3;3;2;1;2;2;2;2;2;1;0
2284;1;2;4;4;4;3;4;2;3;4;2;1;2;4;2;2;4;2;2;4;2;1;3;2;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3
2285;0;2;2;2;2;2;2;2;3;2;1;1;2;3;3;2;2;1;1;3;1;1;4;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1
2286;0;3;3;4;4;1;2;3;4;1;4;3;3;4;2;4;4;2;3;3;2;2;4;2;3;2;1;1;2;3;2;1;1;2;3;3;3;3;3
2287;1;2;2;2;2;3;2;3;3;3;2;3;3;4;3;2;3;2;1;3;3;3;2;3;3;3;3;3;3;3;2;3;3;3;2;3;3;3;3
2288;0;2;4;4;4;3;2;4;3;2;4;4;4;4;3;3;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3
2289;0;2;2;2;2;3;2;1;2;2;2;1;2;1;1;2;1;1;1;2;2;1;3;1;1;1;2;1;2;2;2;1;1;2;2;2;1;1;1
2290;0;3;3;4;2;4;1;2;2;2;4;1;3;2;2;2;1;1;3;2;2;1;3;2;1;1;2;1;1;1;2;1;1;2;1;3;1;2;0
2291;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;3;2;2;3;2;4;2;2;2;2;2;2;2;2;3;2;2;2;2;3
2292;0;1;2;2;1;2;3;1;1;1;2;1;2;2;2;2;1;1;2;2;2;2;4;3;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1
2293;1;1;2;2;3;4;2;1;2;2;2;2;3;2;2;2;3;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;2;2;3;3;0
2294;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;3;2;2;3;2;2;2;2;3;3;2;2;2;3;2;2;3;3;3;3
2295;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3
2296;1;2;3;3;2;3;2;2;2;3;2;2;3;2;1;1;2;1;1;2;2;1;3;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1
2297;1;3;3;3;3;3;3;2;3;2;3;2;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;2;2;2;2;2;2;3
2298;1;2;3;3;3;2;1;1;2;1;1;2;3;3;2;3;1;1;3;2;2;2;4;1;1;2;2;1;3;1;1;1;1;2;1;2;1;1;1
2299;1;2;2;2;2;2;2;3;3;2;2;1;2;4;1;2;2;1;2;2;2;1;4;2;3;2;2;1;2;2;2;2;2;2;2;2;2;2;0
2300;1;2;3;3;3;3;3;3;2;2;2;1;3;2;2;2;2;1;1;3;2;2;4;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0
2301;1;2;2;2;2;3;2;2;1;1;2;1;3;3;1;2;2;1;2;2;1;1;3;1;2;1;1;1;2;1;1;1;1;1;2;1;1;2;1
2302;1;1;1;1;1;2;3;1;1;1;1;1;2;1;1;1;1;1;1;3;2;1;4;1;2;1;2;1;2;1;2;2;2;3;1;1;1;1;1
2303;1;2;3;4;2;3;1;2;4;3;2;1;4;2;1;2;4;1;1;3;1;1;4;1;3;1;2;1;2;1;2;1;1;2;1;4;3;2;0
2304;1;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2;3;2;2;3;0
2305;1;2;2;2;1;4;1;3;2;2;2;1;2;3;1;1;3;3;2;4;2;1;4;2;4;2;3;2;3;2;4;3;3;3;2;2;2;3;0
2306;0;2;2;1;2;1;1;2;1;1;2;1;1;2;2;2;2;1;2;2;1;2;1;2;2;2;1;2;1;1;2;2;1;2;2;1;1;2;1
2307;1;2;3;3;3;3;3;2;3;1;2;2;3;3;2;3;3;2;2;2;3;2;2;2;2;2;2;2;3;2;2;2;3;3;2;2;2;2;0
2308;1;2;2;2;1;3;1;1;2;1;1;1;3;1;1;2;1;2;1;1;1;1;4;4;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1
2309;1;2;4;3;3;4;2;1;3;2;3;2;4;4;2;2;4;1;1;4;2;2;4;2;2;1;2;1;1;2;2;1;2;2;1;2;1;2;0
2310;1;1;2;2;2;2;2;2;1;1;1;2;2;2;1;1;2;1;1;2;1;2;4;2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1
2311;1;4;4;4;4;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2
2312;1;2;3;3;3;3;3;2;2;2;2;2;3;3;2;2;4;2;2;3;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2313;1;2;3;2;2;3;2;2;3;2;2;2;3;3;3;3;3;2;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2314;0;3;2;2;2;2;2;3;3;2;3;2;3;2;3;3;2;2;2;2;2;2;2;2;2;2;2;1;3;2;3;2;3;3;2;2;2;2;0
2315;0;3;4;4;4;3;3;4;4;4;4;3;4;4;4;3;4;4;4;3;4;4;4;4;4;3;4;4;4;4;4;4;3;3;3;4;4;4;2
2316;1;4;4;4;4;4;3;2;3;2;3;2;3;4;2;3;3;2;1;2;1;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3
2317;1;3;3;3;3;2;2;2;3;2;3;2;3;3;2;3;3;2;2;3;2;2;3;2;2;2;2;1;2;1;1;2;3;3;3;2;1;2;0
2318;0;3;3;3;3;3;3;2;3;1;4;4;4;3;3;3;3;2;2;3;3;3;3;2;3;3;3;3;3;3;3;2;2;2;2;3;2;3;3
2319;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;4;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1
2320;0;2;3;3;3;2;2;3;2;2;3;2;4;4;2;2;4;2;2;2;3;2;3;3;4;2;1;2;2;2;1;2;3;3;2;3;2;3;3
2321;0;2;3;3;3;3;2;4;3;2;2;2;3;4;2;2;2;2;2;3;2;2;2;2;4;4;4;2;3;2;4;2;2;3;2;3;2;4;3
2322;1;2;2;2;2;2;1;3;2;3;2;2;2;2;1;2;2;2;2;3;2;1;3;2;2;2;1;1;2;1;1;2;2;2;2;2;3;2;0
2323;1;2;3;4;4;4;2;3;2;3;2;2;3;4;2;2;4;1;2;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;2;3;3;3;3
2324;0;3;4;3;3;2;3;2;3;2;3;2;3;3;3;3;3;2;3;3;3;3;2;2;2;3;2;2;3;2;2;2;3;3;3;2;3;2;3
2325;0;3;3;3;3;2;3;1;3;1;3;1;3;3;3;3;1;1;2;2;3;2;3;3;1;2;2;2;2;2;2;2;3;2;1;1;3;1;0
2326;1;2;3;2;2;2;2;1;2;1;2;1;3;2;2;2;2;1;2;3;2;1;3;2;2;2;2;2;3;2;3;2;2;2;2;2;2;1;0
2327;1;1;3;3;3;3;3;4;2;3;3;2;2;3;2;1;3;2;1;3;3;2;3;2;4;2;2;2;1;2;1;2;3;3;2;3;2;3;0
2328;1;2;3;3;3;4;3;4;3;3;3;3;3;4;2;2;3;2;3;3;3;2;2;3;3;2;2;3;2;2;2;2;3;3;3;3;3;3;3
2329;0;2;2;3;3;4;3;3;4;3;3;3;4;4;3;3;4;2;2;3;2;2;1;3;2;3;2;3;3;3;2;3;3;3;3;3;3;3;3
2330;1;2;2;3;2;3;2;1;2;1;2;1;3;2;2;1;2;1;3;2;2;1;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2331;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;3;4;3;2;2;2;2;2;2;3;2;2;0
2332;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2333;1;2;2;3;2;3;2;3;2;2;3;1;3;3;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2;0
2334;1;2;3;2;3;3;3;3;3;2;2;2;3;2;3;3;3;2;2;3;2;2;3;2;3;2;3;2;3;2;2;2;2;3;2;3;3;3;3
2335;0;2;2;2;2;3;2;3;2;1;2;2;3;2;2;2;3;2;2;3;2;2;3;4;2;2;2;2;3;2;2;2;2;2;2;2;2;2;0
2336;1;2;3;2;3;3;3;3;2;1;2;2;3;2;2;1;3;1;1;2;2;2;1;1;3;2;2;2;2;2;2;2;2;2;1;2;1;2;0
2337;1;1;3;2;3;3;3;2;1;3;2;2;2;3;1;1;4;1;1;3;1;1;3;1;3;1;1;2;1;1;1;1;1;2;1;1;1;2;1
2338;1;2;1;2;2;1;3;2;1;2;2;1;3;2;2;2;2;1;2;3;2;1;4;3;2;1;1;1;1;1;1;1;2;2;1;2;2;2;1
2339;1;2;4;3;2;3;3;3;2;2;3;2;3;4;1;2;3;1;2;2;1;1;3;2;4;1;1;1;1;1;2;2;2;2;2;3;2;2;0
2340;0;1;2;2;2;2;1;2;2;1;1;1;1;1;2;1;1;2;1;1;1;3;1;1;1;2;2;2;2;3;3;1;2;2;2;2;2;2;0
2341;0;4;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;2
2342;1;2;3;3;3;2;3;4;3;1;3;2;4;4;2;2;2;2;2;3;3;2;3;2;4;4;3;2;2;2;2;2;4;3;2;3;1;4;3
2343;1;3;4;4;4;3;2;2;3;4;3;3;4;4;3;3;4;2;4;2;2;1;3;3;2;2;2;1;2;2;1;2;3;2;2;3;3;4;3
2344;1;4;4;4;4;3;1;2;4;3;4;3;4;4;2;3;1;2;2;3;3;2;2;3;2;2;2;2;3;2;2;2;3;2;3;3;2;3;3
2345;1;4;4;4;4;2;2;4;4;4;3;1;4;4;2;3;4;2;2;3;3;2;3;2;4;3;2;2;1;2;2;3;3;4;2;4;4;4;3
2346;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
2347;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2
2348;1;2;3;2;2;2;3;2;2;3;3;1;3;3;2;2;3;1;1;4;3;1;4;2;2;3;2;2;3;1;3;2;2;3;2;3;2;2;0
2349;1;2;2;2;3;3;3;2;2;1;2;1;2;3;2;1;2;2;2;3;2;2;3;2;2;2;3;2;3;2;2;2;3;3;2;2;2;1;0
2350;1;1;4;4;3;4;3;1;1;2;2;2;2;4;2;1;4;2;1;2;3;2;3;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;0
2351;1;2;3;3;2;3;3;1;2;2;2;2;2;3;2;2;3;2;2;2;2;2;3;2;1;2;2;2;2;2;2;2;3;3;2;2;2;2;0
2352;1;3;4;4;4;3;4;4;4;3;3;3;4;4;3;3;4;2;2;3;3;2;2;2;3;3;3;2;3;3;2;2;3;3;3;3;3;3;3
2353;1;3;3;3;3;2;1;1;3;1;2;1;3;4;2;3;2;2;3;2;3;2;3;2;3;4;3;2;2;3;2;2;3;3;2;4;2;2;3
2354;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1
2355;1;2;2;3;2;3;3;1;2;3;1;1;2;3;2;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1
2356;0;2;2;2;3;3;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;2;2;2;2;2;1;2;2;2;2;2;2;0
2357;1;1;3;3;3;2;3;2;1;2;2;2;3;4;2;2;3;1;2;3;3;2;3;2;2;3;2;2;2;2;2;3;3;3;2;3;2;2;0
2358;1;3;3;3;3;2;2;3;3;2;2;2;3;3;3;3;2;2;2;2;3;2;2;3;2;2;2;2;3;2;2;2;2;2;2;3;2;3;3
2359;1;1;2;1;1;4;3;4;2;1;1;1;2;2;1;1;3;1;1;3;3;1;2;1;3;1;1;1;1;1;1;2;2;3;2;1;3;1;1
2360;1;3;3;3;3;2;2;4;3;2;3;3;3;3;3;3;4;2;2;2;2;3;2;3;3;3;2;2;2;2;3;2;3;2;2;3;2;2;3
2361;1;2;2;2;2;2;3;3;2;3;3;2;2;3;1;1;3;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;0
2362;1;3;4;4;2;3;2;4;3;3;4;1;3;2;4;3;4;3;1;2;2;1;2;2;2;3;2;4;3;2;2;4;3;4;2;4;3;4;3
2363;1;3;3;3;3;2;2;3;3;2;3;4;3;3;2;3;3;2;2;3;2;2;1;2;2;2;3;1;2;2;3;2;3;3;3;3;3;3;3
2364;0;2;3;3;3;3;1;2;2;2;2;1;3;3;2;2;3;1;1;3;3;1;3;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;0
2365;1;1;2;2;2;3;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;4;1;2;1;1;1;1;1;1;1;1;1;1;1;3;2;1
2366;1;2;2;2;4;1;3;3;3;2;2;2;4;3;4;3;1;1;2;2;2;3;2;2;4;1;3;2;4;2;2;2;1;2;2;2;1;3;0
2367;1;1;2;2;2;4;2;1;2;2;2;1;3;4;1;2;2;1;1;3;2;2;4;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1
2368;1;2;4;3;4;4;2;4;3;3;4;3;4;4;2;3;4;1;2;2;2;2;4;2;3;1;2;1;2;1;1;1;1;1;1;2;2;3;3
2369;1;1;1;1;1;3;2;2;1;1;1;1;2;1;2;1;3;1;2;3;2;1;3;2;2;1;2;1;2;1;2;1;1;2;1;1;1;1;1
2370;1;2;2;2;2;3;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;0
2371;1;4;4;4;4;3;2;2;4;2;4;4;4;4;4;4;4;3;2;3;2;2;2;4;2;2;4;4;4;4;3;4;4;4;4;4;3;3;2
2372;1;2;2;2;2;2;1;2;2;2;2;2;3;2;2;1;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
