;A11;A12;A13;A14;A4;A5;A5bis;A8_1_slice;A8_2_slice;A8_3_slice;A8_4_slice;B1_1_slice;B1_2_slice;B2_1_slice;B2_2_slice;B3;B4;B6;C1_1_slice;C1_2_slice;C1_3_slice;C1_4_slice;C1_5_slice;C1_6_slice;C1_7_slice;C1_8_slice;C1_9_slice;cluster
223;1;0;1;0;3;0.0;4.0;3;3;3;2;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
224;1;0;1;0;1;2.0;0.0;6;4;2;0;3;3;3;3;2;2;3;3;4;3;3;5;5;4;4;3;0
225;1;0;0;0;1;2.0;0.0;2;3;1;1;2;3;3;3;4;4;4;5;3;5;4;5;5;5;5;4;1
226;1;0;0;0;1;1.0;0.0;6;6;4;2;3;3;3;3;3;3;3;5;5;5;4;5;5;5;4;5;1
227;1;1;0;0;1;1.0;0.0;3;4;4;1;4;4;4;4;3;4;4;3;4;4;4;5;5;4;4;4;1
228;0;0;1;0;3;0.0;2.0;1;1;1;0;4;4;4;4;4;4;2;4;5;5;5;5;5;5;5;5;4
229;1;0;0;0;1;1.0;0.0;5;6;5;2;2;2;1;2;3;1;1;1;1;2;2;1;1;1;2;2;3
230;1;1;1;0;1;2.0;0.0;4;4;2;0;4;4;2;2;4;4;4;5;5;5;5;5;5;5;5;5;1
231;1;0;1;0;1;2.0;0.0;3;5;1;0;2;3;2;3;3;2;3;3;4;2;2;3;3;3;2;2;3
232;1;0;0;0;1;2.0;0.0;1;1;1;0;2;2;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
233;1;1;1;0;2;0.0;1.0;1;2;1;1;3;3;3;3;4;3;4;5;4;5;5;5;5;4;4;4;4
234;1;0;1;0;1;4.0;0.0;12;10;12;2;4;4;3;3;4;3;4;4;4;5;5;5;5;4;4;4;1
235;1;0;0;0;1;2.0;0.0;2;2;2;0;4;4;4;4;4;4;2;2;2;4;3;2;4;4;3;2;0
236;1;0;0;0;1;1.0;0.0;5;2;4;2;4;4;3;3;3;1;3;4;4;5;5;5;5;5;5;5;1
237;1;0;1;0;1;2.0;0.0;20;15;15;2;3;3;3;3;3;3;1;4;4;4;4;2;5;3;4;4;2
238;1;1;0;0;2;0.0;2.0;10;3;2;0;3;4;3;4;3;4;2;4;4;4;5;4;5;5;4;3;4
239;1;0;1;0;1;2.0;0.0;10;15;15;1;4;4;4;4;3;1;1;3;3;5;5;5;5;5;4;4;2
240;1;1;1;0;1;5.0;0.0;20;25;10;5;2;1;2;2;1;2;2;4;4;4;3;4;3;3;3;4;3
241;1;0;0;0;1;5.0;0.0;8;8;8;2;4;4;3;3;2;1;2;3;3;3;5;5;5;3;5;3;0
242;1;0;0;0;1;3.0;0.0;5;5;1;1;3;3;3;3;4;4;4;3;4;5;5;4;5;4;3;4;0
243;1;0;0;0;1;2.0;0.0;4;6;4;1;3;3;3;3;3;4;4;4;4;4;5;4;4;4;4;4;0
244;1;1;1;0;1;3.0;0.0;25;15;25;15;4;4;3;3;3;3;4;2;2;4;4;5;4;4;4;2;2
245;1;0;0;0;1;1.0;0.0;1;2;0;0;2;3;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
246;1;1;1;0;1;2.0;0.0;3;4;2;2;2;2;2;3;2;2;2;2;3;3;2;2;3;2;2;2;3
247;0;0;1;0;3;0.0;4.0;1;1;1;1;4;4;4;4;3;3;3;4;4;5;5;5;5;5;5;4;4
248;1;0;0;0;1;1.0;0.0;6;6;6;3;3;2;4;4;4;2;3;3;3;3;5;3;5;3;4;5;0
249;0;1;0;0;2;0.0;1.0;0;0;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
250;0;1;0;0;2;0.0;1.0;2;3;2;1;1;3;3;2;2;3;1;3;3;3;4;4;3;3;3;3;3
251;1;0;1;0;1;1.0;0.0;30;50;20;0;4;4;3;3;4;3;4;4;4;4;5;5;5;5;4;5;2
252;1;0;1;0;3;0.0;4.0;1;1;1;0;4;4;4;4;4;4;2;5;5;5;5;5;5;5;5;5;4
253;1;0;1;0;3;0.0;2.0;2;2;3;1;3;3;3;3;3;3;3;2;2;4;4;4;4;4;4;4;0
254;1;0;1;0;1;3.0;0.0;3;2;3;2;3;2;3;4;3;3;3;3;3;3;4;5;5;3;4;3;0
255;1;0;0;0;1;2.0;0.0;4;4;2;0;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;0
256;1;0;0;0;1;1.0;0.0;10;15;10;5;2;2;3;2;2;2;2;3;2;3;3;3;2;3;3;3;3
257;1;0;1;0;1;5.0;0.0;15;15;15;1;4;3;3;3;3;3;3;4;4;5;5;5;5;5;4;4;2
258;1;0;1;0;1;2.0;0.0;7;7;3;1;3;2;2;2;2;2;2;3;3;4;5;5;5;3;4;4;0
259;1;1;0;0;1;1.0;0.0;5;10;5;0;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;5;1
260;1;0;1;0;1;3.0;0.0;1;1;0;0;4;4;4;3;3;3;4;5;5;5;5;5;5;5;4;4;1
261;1;0;1;0;1;3.0;0.0;2;2;2;1;4;4;4;4;4;3;3;4;4;5;5;5;5;5;4;4;1
262;0;1;0;0;2;0.0;1.0;2;4;2;0;1;4;3;4;3;4;4;5;5;5;5;5;5;5;5;5;4
263;1;0;0;0;1;3.0;0.0;3;2;3;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
264;1;0;0;0;1;3.0;0.0;4;4;3;1;4;4;3;3;3;3;3;3;4;3;3;4;5;4;4;3;0
265;1;0;1;0;1;3.0;0.0;10;10;7;1;3;3;3;3;2;4;2;2;2;3;2;2;2;3;3;3;3
266;1;0;1;0;1;5.0;0.0;5;5;5;0;4;4;3;3;2;1;4;5;5;5;5;5;5;5;4;5;1
267;0;1;0;0;2;0.0;1.0;1;1;1;1;4;4;4;4;3;4;1;4;3;5;5;5;5;5;4;5;4
268;1;1;1;0;3;0.0;4.0;20;10;20;2;2;2;2;3;1;1;1;2;1;3;1;1;1;1;1;1;3
269;1;0;0;0;1;1.0;0.0;10;5;5;2;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
270;1;0;0;0;1;3.0;0.0;1;2;1;0;3;3;3;3;4;4;4;4;4;5;5;5;5;5;5;5;1
271;1;0;0;0;1;2.0;0.0;2;20;10;0;3;4;4;4;4;4;3;4;4;5;5;5;5;5;5;5;1
272;1;0;0;0;1;1.0;0.0;1;2;0;0;3;3;4;4;4;3;4;4;4;4;4;4;4;4;4;4;0
273;1;0;0;0;1;1.0;0.0;3;5;2;0;4;3;3;4;3;1;4;4;5;5;5;4;5;5;5;4;1
274;1;0;0;0;1;1.0;0.0;20;20;15;5;4;4;3;3;3;3;3;5;5;5;5;5;5;5;5;5;2
275;1;0;0;0;1;5.0;0.0;5;5;1;1;2;2;2;2;3;4;2;5;5;5;5;5;5;5;5;5;1
276;1;0;0;0;1;3.0;0.0;1;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
277;1;0;1;0;1;5.0;0.0;10;5;5;2;2;2;2;2;3;3;3;3;4;3;3;3;4;3;4;4;0
278;0;1;0;0;2;0.0;1.0;1;0;0;0;4;4;4;4;4;4;2;4;3;4;3;2;2;4;3;4;4
279;1;0;1;0;1;2.0;0.0;2;4;10;0;4;4;3;3;4;4;4;4;4;5;5;5;5;5;5;4;1
280;1;0;1;0;3;0.0;2.0;2;1;0;0;3;3;3;3;2;2;4;5;5;4;4;4;5;4;4;5;4
281;1;0;1;0;3;0.0;3.0;2;2;1;1;3;3;3;3;3;2;2;3;3;5;5;5;5;5;3;2;0
282;1;0;1;0;1;1.0;0.0;10;8;4;1;3;3;3;3;2;4;1;2;2;2;3;2;3;2;2;2;3
283;1;0;0;0;1;3.0;0.0;3;2;2;1;4;4;3;3;3;3;3;4;4;5;4;4;5;4;4;4;0
284;1;0;0;0;1;2.0;0.0;5;10;5;1;4;3;4;4;4;4;2;5;5;5;5;5;5;5;5;5;1
285;1;0;0;0;1;1.0;0.0;20;15;25;5;4;4;2;3;1;1;3;5;5;5;5;5;5;5;5;5;2
286;1;0;1;0;1;3.0;0.0;1;2;0;0;3;3;4;4;4;4;4;5;4;5;5;4;5;5;4;5;1
287;1;0;0;0;1;3.0;0.0;1;1;0;0;3;3;3;3;3;1;3;4;4;4;5;4;5;5;4;4;0
288;1;1;1;0;1;2.0;0.0;20;20;10;2;4;4;3;3;2;2;2;5;5;5;5;5;5;5;5;5;2
289;1;0;1;0;1;3.0;0.0;5;2;5;1;1;3;3;3;3;2;4;3;3;4;4;5;5;3;3;4;0
290;1;1;0;0;1;1.0;0.0;10;20;20;10;3;4;2;4;3;4;3;4;3;5;4;4;5;3;4;4;2
291;0;1;0;0;2;0.0;1.0;1;2;0;0;4;4;4;4;4;4;4;5;5;5;5;5;4;5;5;5;4
292;1;0;0;0;1;1.0;0.0;2;2;2;0;4;4;2;3;4;3;2;4;4;5;5;5;5;5;5;4;1
293;1;0;0;0;1;2.0;0.0;3;2;3;0;1;3;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
294;1;0;1;0;1;2.0;0.0;2;2;1;0;4;4;3;3;3;4;4;3;4;4;4;5;5;4;4;3;0
295;1;0;0;0;1;5.0;0.0;2;3;2;0;4;4;3;4;4;3;4;5;4;5;5;5;5;5;5;5;1
296;1;0;1;0;1;2.0;0.0;3;14;2;2;2;2;2;2;3;3;4;4;4;4;4;5;4;4;4;4;0
297;1;0;0;0;1;2.0;0.0;30;35;20;20;4;4;4;4;2;3;1;2;2;3;2;2;2;2;2;2;3
298;1;0;1;0;1;3.0;0.0;4;4;5;2;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;1
299;1;0;0;0;1;3.0;0.0;5;2;3;1;1;2;3;3;3;2;2;4;5;5;4;4;5;5;5;5;0
300;0;0;1;0;3;0.0;1.0;4;7;2;2;3;3;3;3;3;3;3;4;4;3;3;4;2;2;3;3;3
301;1;0;0;0;1;3.0;0.0;4;3;1;0;4;4;2;2;2;1;4;5;5;5;5;5;5;5;4;5;1
302;1;0;1;0;1;1.0;0.0;5;5;5;1;4;4;4;4;2;2;3;5;5;5;5;5;5;5;5;5;1
303;1;1;0;0;1;2.0;0.0;20;10;10;0;1;1;3;3;3;2;2;3;3;5;5;5;5;5;3;3;0
304;1;0;1;0;1;3.0;0.0;20;10;5;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
305;1;1;0;0;1;3.0;0.0;10;1;5;5;4;4;3;3;3;3;4;5;4;5;4;5;5;4;4;5;1
306;1;0;1;0;3;0.0;1.0;10;20;10;2;1;2;2;2;1;1;2;4;3;4;4;4;4;4;4;3;0
307;1;1;1;0;1;2.0;0.0;2;2;2;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1
308;1;0;0;0;1;5.0;0.0;2;2;2;2;1;4;1;4;3;3;3;5;5;5;5;5;5;5;4;5;1
309;1;0;0;0;1;3.0;0.0;1;2;1;1;1;3;4;4;3;3;1;4;3;4;4;3;4;4;4;4;0
310;1;0;0;0;1;3.0;0.0;2;4;1;1;4;4;3;3;3;2;3;4;3;4;4;4;5;4;4;3;0
311;1;1;1;0;1;5.0;0.0;2;3;3;1;4;4;4;3;3;2;4;4;5;3;4;3;4;5;5;4;0
312;1;0;0;0;1;1.0;0.0;1;1;1;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
313;0;1;1;0;3;0.0;3.0;1;2;0;0;2;4;3;3;3;4;3;4;4;5;5;5;5;4;4;4;4
314;1;1;1;0;3;0.0;2.0;2;2;2;2;3;3;3;3;3;2;3;4;3;5;5;4;5;4;3;4;0
315;0;1;0;0;2;0.0;2.0;2;1;1;1;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
316;1;0;1;0;1;1.0;0.0;1;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
317;0;1;0;0;2;0.0;2.0;1;1;0;0;3;3;3;3;3;3;2;2;2;4;3;4;3;4;2;3;3
318;1;0;0;0;1;1.0;0.0;8;4;8;0;4;3;3;3;3;1;4;2;2;2;4;2;5;2;2;4;3
319;1;0;0;0;1;4.0;0.0;3;2;1;1;4;4;4;4;3;4;4;4;4;5;5;5;5;5;4;5;1
320;1;0;0;0;1;3.0;0.0;4;2;1;1;4;3;4;3;3;2;3;3;3;5;5;3;5;4;4;4;0
321;1;0;1;0;3;0.0;4.0;2;4;3;1;4;4;3;3;1;1;2;3;3;4;5;4;5;4;3;3;0
322;0;1;0;0;2;0.0;1.0;3;5;4;0;4;4;4;4;3;3;3;5;5;5;5;5;5;5;5;5;4
323;1;0;1;0;1;1.0;0.0;3;5;2;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
324;1;0;1;0;3;0.0;3.0;1;2;1;0;3;3;4;4;4;4;4;4;4;5;4;4;5;4;4;4;4
325;0;0;1;0;3;0.0;2.0;3;5;3;1;4;4;3;4;3;4;1;4;4;4;5;4;4;5;4;5;4
326;1;0;1;0;1;5.0;0.0;1;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
327;1;0;1;0;1;3.0;0.0;6;5;5;2;4;4;2;2;3;3;3;4;5;4;5;4;5;5;5;4;0
328;1;0;0;0;1;3.0;0.0;2;3;1;1;4;4;4;4;3;2;2;4;5;5;5;5;5;5;5;4;1
329;1;0;0;0;1;5.0;0.0;4;8;2;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
330;0;1;0;0;2;0.0;2.0;3;4;2;1;4;4;4;4;4;4;2;3;3;5;5;4;5;4;4;4;4
331;1;0;0;0;1;1.0;0.0;4;4;4;2;4;4;4;4;3;3;3;4;4;5;5;5;5;5;4;4;1
332;1;0;0;0;1;2.0;0.0;8;5;5;0;3;3;4;4;3;1;4;5;5;5;5;5;5;5;5;5;1
333;0;1;1;0;3;0.0;2.0;2;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
334;0;1;0;0;2;0.0;1.0;1;1;1;0;2;4;4;4;4;4;4;4;4;5;5;5;5;5;5;4;4
335;1;0;1;0;1;4.0;0.0;20;7;10;5;4;4;3;3;3;2;3;3;4;5;5;5;5;5;4;4;2
336;0;1;0;0;2;0.0;1.0;1;1;1;1;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
337;0;1;0;0;2;0.0;2.0;1;1;1;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
338;1;0;0;0;1;4.0;0.0;6;6;4;0;4;3;3;3;3;1;4;4;4;5;5;5;5;5;4;4;1
339;1;0;0;0;1;3.0;0.0;1;1;1;0;4;4;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
340;1;0;1;0;1;1.0;0.0;3;5;1;0;4;4;4;4;4;4;3;4;5;5;5;5;5;5;5;5;1
341;1;0;0;0;1;2.0;0.0;5;10;2;0;3;3;3;3;3;3;4;5;5;5;5;5;5;5;5;5;1
342;1;0;1;0;3;0.0;3.0;1;2;1;0;3;3;4;4;4;3;3;4;5;5;4;4;4;5;5;5;4
343;1;1;0;0;1;3.0;0.0;15;15;10;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;3
344;0;1;0;0;2;0.0;1.0;1;1;1;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
345;1;0;0;0;1;1.0;0.0;2;2;2;1;3;3;3;3;3;4;2;4;4;4;4;4;5;4;4;4;0
346;1;0;0;0;1;2.0;0.0;3;3;3;0;4;4;4;4;3;3;4;5;5;5;5;4;5;5;5;5;1
347;1;0;0;0;1;4.0;0.0;15;20;5;0;3;3;3;3;4;4;4;5;3;5;5;5;5;5;5;5;1
348;1;1;0;0;1;1.0;0.0;2;2;2;2;3;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
349;0;0;1;0;3;0.0;1.0;1;1;1;1;4;3;4;4;4;4;3;4;4;5;5;4;5;5;5;4;4
350;1;1;0;0;1;1.0;0.0;2;1;1;1;4;4;3;3;3;3;3;5;5;5;5;5;5;5;5;5;1
351;1;0;0;0;1;5.0;0.0;3;0;2;1;3;3;3;3;4;4;3;4;3;4;3;4;4;4;2;4;0
352;0;1;0;0;2;0.0;1.0;0;0;0;0;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
353;0;1;0;0;2;0.0;4.0;1;1;1;1;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3
354;1;0;1;0;1;1.0;0.0;1;3;1;0;4;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;0
355;1;0;0;0;1;2.0;0.0;3;2;3;1;4;4;4;4;4;4;3;4;4;5;5;5;5;5;4;5;1
356;1;0;1;0;1;5.0;0.0;10;10;2;0;3;3;3;3;3;3;3;4;4;2;1;3;5;2;4;3;0
357;1;0;0;0;1;1.0;0.0;1;1;1;0;4;4;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
358;1;0;0;0;1;3.0;0.0;2;2;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;4;5;1
359;1;0;0;0;1;3.0;0.0;3;10;1;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
360;1;0;1;0;1;3.0;0.0;10;20;10;1;4;4;4;4;1;1;4;5;5;5;5;5;5;5;5;5;2
361;1;0;0;0;1;1.0;0.0;0;1;0;0;4;3;4;4;4;4;4;5;3;5;5;5;5;5;5;5;1
362;0;0;1;0;3;0.0;2.0;7;7;0;0;4;4;4;4;1;1;4;5;5;5;5;5;5;5;5;5;4
363;1;0;1;0;1;5.0;0.0;5;5;3;2;1;2;2;2;3;3;2;3;4;3;4;3;3;3;3;3;3
364;1;0;1;0;1;1.0;0.0;6;8;5;1;4;3;3;3;4;2;4;3;4;2;3;2;4;3;2;4;0
365;1;0;1;0;1;1.0;0.0;6;9;2;0;4;4;3;3;3;2;4;4;4;5;5;5;5;5;5;4;1
366;1;1;0;0;1;1.0;0.0;2;2;2;1;4;4;3;3;2;1;4;4;4;5;5;3;5;4;5;4;0
367;0;1;0;0;2;0.0;2.0;6;4;3;2;4;4;4;4;4;4;3;5;4;5;5;5;5;4;5;5;4
368;1;0;0;0;1;2.0;0.0;5;2;2;0;3;3;3;3;3;3;4;4;4;5;5;4;5;5;4;4;1
369;1;0;0;0;1;1.0;0.0;3;6;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
370;0;1;0;0;2;0.0;1.0;1;0;1;1;4;4;3;3;3;4;4;5;5;5;5;5;5;5;5;5;4
371;1;0;0;0;1;2.0;0.0;10;15;10;0;4;4;4;3;4;4;4;5;5;5;5;5;5;5;5;5;1
372;1;0;0;0;1;2.0;0.0;2;2;2;2;3;3;1;3;4;4;4;4;3;5;5;5;5;5;3;3;0
373;1;0;1;0;1;3.0;0.0;5;5;3;2;3;3;4;4;2;1;4;5;5;5;5;5;5;5;5;5;1
374;1;0;1;0;3;0.0;4.0;2;7;3;1;4;4;3;3;3;3;4;4;4;5;5;4;5;5;5;4;4
375;1;0;0;0;1;3.0;0.0;20;6;8;0;4;4;4;3;3;3;2;5;3;5;5;5;5;5;4;5;1
376;0;0;1;0;3;0.0;4.0;6;6;3;2;4;4;4;4;4;4;4;5;4;5;5;5;5;5;5;5;4
377;1;0;0;0;1;3.0;0.0;10;15;10;1;1;3;3;3;4;3;4;4;4;4;5;5;5;4;4;4;0
378;1;0;0;0;1;3.0;0.0;20;25;20;5;4;4;3;3;2;3;3;4;4;4;4;5;5;4;4;4;2
379;1;0;1;0;3;0.0;4.0;1;2;0;0;3;4;3;3;4;4;4;5;5;5;5;5;5;5;5;5;4
380;1;0;0;0;1;2.0;0.0;5;4;3;1;3;4;3;3;3;3;3;4;3;5;5;4;5;4;5;5;1
381;1;0;1;0;1;4.0;0.0;2;4;0;0;3;3;3;3;4;4;4;5;5;5;5;3;5;5;5;5;1
382;1;0;1;0;1;4.0;0.0;21;15;20;5;3;4;3;3;3;3;3;4;4;5;5;5;5;5;4;4;2
383;1;0;0;0;1;3.0;0.0;1;2;0;0;4;3;3;3;4;4;4;5;5;3;5;5;5;5;5;3;1
384;1;0;0;0;1;4.0;0.0;1;1;1;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
385;1;0;0;0;1;1.0;0.0;2;2;1;0;4;4;4;4;4;3;3;4;3;5;5;5;5;4;5;4;1
386;1;0;1;0;3;0.0;2.0;1;1;1;0;4;4;3;3;3;4;4;5;4;5;5;5;5;5;5;5;4
387;1;0;0;0;1;2.0;0.0;2;1;3;0;4;4;3;3;4;3;3;5;5;5;4;5;4;4;5;5;1
388;0;1;0;0;2;0.0;2.0;4;3;3;1;4;4;4;4;3;3;3;4;4;4;5;5;5;4;4;4;4
389;0;1;0;0;2;0.0;2.0;0;0;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
390;1;0;0;0;1;3.0;0.0;10;8;4;1;1;3;4;4;3;1;3;4;4;4;5;5;5;3;4;5;0
391;1;1;1;0;2;0.0;2.0;1;1;1;1;4;4;3;3;2;3;3;5;5;5;5;5;5;5;5;5;4
392;1;0;0;0;1;1.0;0.0;2;6;1;0;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;0
393;1;0;0;0;1;1.0;0.0;1;1;1;0;3;3;3;3;3;3;2;4;5;5;5;5;5;5;5;5;1
394;1;0;1;0;3;0.0;1.0;2;2;4;0;2;1;3;2;3;2;2;4;4;5;2;2;2;3;3;4;3
395;1;1;1;0;3;0.0;4.0;4;4;2;0;1;2;3;3;4;3;1;4;4;5;5;1;5;5;4;1;0
396;1;0;0;0;1;2.0;0.0;10;5;5;1;3;3;3;4;3;2;2;4;4;5;5;5;5;4;4;4;0
397;1;0;0;0;1;5.0;0.0;6;6;1;0;4;3;4;3;4;4;4;4;3;5;5;5;5;4;4;4;1
398;1;0;1;0;3;0.0;2.0;2;2;1;1;3;4;3;3;3;1;3;3;3;3;5;4;5;3;3;3;0
399;1;0;0;0;1;1.0;0.0;3;3;2;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
400;1;0;1;0;3;0.0;4.0;1;1;1;0;3;3;3;3;2;3;3;4;4;4;5;5;5;5;4;4;4
401;0;1;0;0;2;0.0;3.0;1;2;0;0;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
402;1;0;1;0;1;3.0;0.0;4;6;4;1;4;4;4;4;3;3;4;4;5;4;4;4;4;4;4;4;1
403;1;0;1;0;1;5.0;0.0;8;20;20;10;4;4;3;3;3;2;4;5;4;5;5;5;5;5;4;5;2
404;1;0;0;0;1;3.0;0.0;3;4;1;0;1;2;1;2;3;3;1;4;2;5;3;4;5;3;4;3;0
405;1;1;0;0;1;1.0;0.0;5;7;4;0;1;2;3;3;3;2;3;5;5;5;5;5;5;5;5;5;1
406;1;0;0;0;1;3.0;0.0;2;2;0;0;4;4;4;3;4;1;3;5;5;5;5;5;5;5;5;5;1
407;1;0;1;0;1;2.0;0.0;12;8;12;6;3;3;3;3;3;3;2;3;3;4;4;4;5;4;3;3;0
408;1;0;0;0;1;4.0;0.0;1;1;1;0;3;3;4;4;3;3;4;5;4;5;5;5;5;5;5;5;1
409;1;0;0;0;1;1.0;0.0;4;2;1;0;4;1;4;4;4;3;4;5;5;5;5;5;5;5;5;5;1
410;1;0;0;0;1;1.0;0.0;3;3;1;1;3;4;2;3;3;3;4;4;4;5;4;4;5;5;4;4;0
411;0;1;0;0;2;0.0;1.0;3;3;3;0;4;4;3;3;3;4;3;5;5;4;5;5;5;5;4;5;4
412;1;0;0;0;1;2.0;0.0;1;1;1;0;4;4;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
413;1;1;0;0;2;0.0;1.0;2;2;1;1;3;2;3;3;3;4;1;4;5;5;5;5;5;5;5;4;4
414;1;0;1;0;1;1.0;0.0;2;2;2;0;2;3;4;4;4;4;4;3;4;4;5;3;4;3;4;4;0
415;0;1;0;0;2;0.0;1.0;1;2;1;1;4;4;4;4;3;4;4;5;5;5;5;5;5;5;5;5;4
416;0;1;0;0;2;0.0;1.0;1;1;1;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;4;5;4
417;1;0;0;0;1;1.0;0.0;2;2;2;1;3;3;3;3;3;2;4;5;5;5;5;5;5;5;5;5;1
418;1;0;0;0;1;4.0;0.0;10;10;5;0;2;1;3;3;3;1;4;4;4;4;4;4;3;4;4;4;0
419;1;0;1;0;1;5.0;0.0;5;5;4;1;4;4;3;3;2;2;2;4;4;4;5;4;5;4;4;4;0
420;1;1;0;0;1;3.0;0.0;5;10;2;1;4;4;3;3;4;2;4;4;4;5;5;5;5;4;4;4;1
421;1;0;1;0;1;1.0;0.0;3;4;4;3;3;3;3;3;3;3;4;5;5;5;5;5;5;5;4;5;1
422;1;0;0;0;1;3.0;0.0;3;3;2;1;4;4;4;3;4;3;4;4;4;5;5;5;5;5;4;4;1
423;1;0;0;0;1;1.0;0.0;2;4;1;0;3;3;4;4;4;4;4;4;4;5;5;5;5;5;4;5;1
424;1;0;0;0;1;3.0;0.0;10;10;8;4;2;2;3;3;2;3;3;2;2;3;3;4;4;3;2;3;3
425;0;1;0;0;2;0.0;1.0;1;1;1;1;1;1;2;3;3;3;2;1;1;1;1;1;1;4;1;1;3
426;0;1;1;0;2;0.0;2.0;8;4;3;2;4;4;3;3;3;3;3;3;2;5;5;4;5;4;3;3;4
427;1;0;1;0;1;3.0;0.0;1;1;1;1;3;3;3;3;4;3;4;4;3;5;4;4;5;4;4;4;0
428;0;0;1;0;3;0.0;2.0;4;5;3;0;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;4
429;1;0;1;0;1;2.0;0.0;6;6;5;0;3;3;2;2;4;4;4;4;3;4;5;5;5;4;4;4;0
430;1;0;1;0;1;2.0;0.0;5;5;2;1;2;3;2;4;2;1;2;4;4;5;5;3;3;3;3;4;0
431;1;0;0;0;1;1.0;0.0;1;2;2;1;4;3;3;3;3;3;4;5;5;5;5;5;5;5;4;5;1
432;0;1;0;0;2;0.0;1.0;1;1;1;1;3;4;3;3;3;4;3;5;5;5;5;5;5;5;5;5;4
433;1;0;1;0;3;0.0;3.0;4;1;2;0;1;1;1;1;4;3;4;3;4;3;3;4;5;5;4;4;0
434;0;1;1;0;2;0.0;2.0;1;1;1;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
435;0;1;0;0;2;0.0;1.0;2;2;1;0;4;4;4;4;2;2;3;4;4;4;4;4;4;5;4;4;4
436;1;0;1;0;1;2.0;0.0;15;10;15;10;3;3;3;3;3;4;3;3;3;4;4;5;5;5;4;4;2
437;0;1;0;0;2;0.0;1.0;0;1;1;0;4;4;4;4;4;4;3;4;4;5;5;5;5;5;5;4;4
438;1;0;0;0;1;3.0;0.0;14;12;10;8;3;3;2;3;3;2;3;3;4;4;4;4;5;5;3;4;2
439;1;0;0;0;1;3.0;0.0;20;30;20;10;2;2;1;2;2;2;2;2;3;3;3;3;2;3;3;2;3
440;0;1;0;0;2;0.0;1.0;1;2;1;1;3;4;4;4;3;4;3;5;5;5;5;5;5;5;4;5;4
441;1;0;0;0;1;2.0;0.0;2;3;1;1;4;4;2;2;4;3;1;2;2;2;2;2;2;2;2;2;3
442;1;0;0;0;1;2.0;0.0;10;6;8;4;4;3;4;3;3;3;3;5;4;5;5;5;5;5;5;5;1
443;0;1;0;0;2;0.0;1.0;1;1;1;1;2;3;2;3;3;3;2;4;4;3;4;3;4;4;4;4;0
444;0;1;0;0;2;0.0;1.0;1;1;1;1;3;4;3;3;3;4;4;5;5;5;4;4;4;5;5;5;4
445;1;0;0;0;1;2.0;0.0;1;2;1;0;3;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;0
